"Zip
Code","Place
Name",State,County,Lat,Long
14869,Odessa,NY,Schuyler,42.3609,-76.7717
35011,Alexander City,AL,Tallapoosa,32.9902,-85.958
43068,Reynoldsburg,OH,Franklin,39.9551,-82.8035
26205,Craigsville,WV,Nicholas,38.3254,-80.6444
32308,Tallahassee,FL,Leon,30.4771,-84.2246
44503,Youngstown,OH,Mahoning,41.102,-80.65
47556,Mariah Hill,IN,Spencer,38.1664,-86.9172
47980,Reynolds,IN,White,40.7606,-86.8691
81091,Weston,CO,Las Animas,37.1702,-104.8247
98252,Granite Falls,WA,Snohomish,48.079,-121.9428
70353,Dulac,LA,Terrebonne,29.3695,-90.697
34460,Lecanto,FL,Citrus,28.8593,-82.5087
66739,Galena,KS,Cherokee,37.0632,-94.6557
37207,Nashville,TN,Davidson,36.2195,-86.774
54138,Lakewood,WI,Oconto,45.3163,-88.5032
63535,Coatsville,MO,Schuyler,40.5665,-92.6388
12543,Maybrook,NY,Orange,41.4886,-74.2163
35553,Double Springs,AL,Winston,34.1387,-87.3974
96069,Oak Run,CA,Shasta,40.6863,-122.0409
71240,Fairbanks,LA,Ouachita Parish,32.6443,-92.0365
70359,Gray,LA,Terrebonne,29.6903,-90.7807
38237,Martin,TN,Weakley,36.3425,-88.8554
34287,North Port,FL,Sarasota,27.0478,-82.2416
7645,Montvale,NJ,Bergen,41.0495,-74.0384
95269,Stockton,CA,San Joaquin,38.0187,-121.3225
61567,Topeka,IL,Mason,40.3303,-89.9312
33437,Boynton Beach,FL,Palm Beach,26.5312,-80.1418
8504,Blawenburg,NJ,Somerset,40.4076,-74.7027
12568,Plattekill,NY,Ulster,41.6412,-74.0781
78579,Progreso,TX,Hidalgo,26.0922,-97.9533
62424,Dieterich,IL,Effingham,39.0319,-88.4074
36675,Mobile,AL,Mobile,30.6944,-88.0431
4851,Matinicus,ME,Knox,43.8651,-68.887
64469,Maysville,MO,DeKalb,39.9112,-94.3548
33650,Tampa,FL,Hillsborough,27.872,-82.4388
56248,Herman,MN,Grant,45.8086,-96.1434
28258,Charlotte,NC,Mecklenburg,35.26,-80.8042
77054,Houston,TX,Harris,29.6852,-95.4017
61863,Pesotum,IL,Champaign,39.9151,-88.2743
15422,Chestnut Ridge,PA,Fayette,39.9812,-79.8116
83340,Ketchum,ID,Blaine,43.6692,-114.4858
35740,Bridgeport,AL,Jackson,34.9446,-85.7277
65662,Grovespring,MO,Wright,37.4947,-92.6001
39553,Gautier,MS,Jackson,30.398,-88.6412
95843,Antelope,CA,Sacramento,38.7159,-121.3648
23286,Richmond,VA,City of Richmond,37.5242,-77.4932
24549,Dry Fork,VA,Pittsylvania,36.743,-79.458
15268,Pittsburgh,PA,Allegheny,40.4344,-80.0248
11381,Flushing,NY,Queens,40.6514,-73.8708
77034,Houston,TX,Harris,29.6364,-95.2216
95141,San Jose,CA,Santa Clara,37.3394,-121.895
50266,West Des Moines,IA,Polk,41.5695,-93.7994
72478,Warm Springs,AR,Randolph,36.4803,-91.0515
57055,Renner,SD,Minnehaha,43.6366,-96.7119
62996,Villa Ridge,IL,Pulaski,37.1578,-89.1825
38756,Leland,MS,Washington,33.3985,-90.8839
78630,Cedar Park,TX,Williamson,30.5052,-97.8203
89440,Virginia City,NV,Storey,39.2965,-119.6587
35226,Birmingham,AL,Jefferson,33.3967,-86.8346
71110,Barksdale Afb,LA,Bossier,32.5137,-93.6404
51543,Kimballton,IA,Audubon,41.6352,-95.0553
53119,Eagle,WI,Waukesha,42.8809,-88.4674
25651,Wharncliffe,WV,Mingo,37.5554,-81.9657
21667,Still Pond,MD,Kent,39.3293,-76.0455
95120,San Jose,CA,Santa Clara,37.2144,-121.8574
87506,Santa Fe,NM,Santa Fe,35.8195,-105.9886
6503,New Haven,CT,New Haven,41.3082,-72.9282
74331,Afton,OK,Ottawa,36.6296,-94.9432
23917,Boydton,VA,Mecklenburg,36.6544,-78.3752
53039,Juneau,WI,Dodge,43.3792,-88.6845
17946,Lost Creek,PA,Schuylkill,40.8081,-76.2407
14857,Lakemont,NY,Yates,42.5126,-76.927
85546,Safford,AZ,Graham,32.8295,-109.6266
34107,Naples,FL,Collier,26.1423,-81.796
49969,Watersmeet,MI,Gogebic,46.2542,-89.2108
24888,Thorpe,WV,McDowell,37.3687,-81.5165
97504,Medford,OR,Jackson,42.3363,-122.8398
26136,Big Bend,WV,Calhoun,38.9719,-81.136
84121,Salt Lake City,UT,Salt Lake,40.6226,-111.7777
44221,Cuyahoga Falls,OH,Summit,41.1401,-81.479
96726,Honaunau,HI,Hawaii,19.2783,-155.8453
61524,Dunfermline,IL,Fulton,40.4912,-90.0318
4573,Walpole,ME,Lincoln,43.9462,-69.5516
69366,Whitman,NE,Grant,41.9584,-101.5216
42442,Nortonville,KY,Hopkins,37.1834,-87.4605
28775,Scaly Mountain,NC,Macon,35.0311,-83.3274
37374,Sequatchie,TN,Marion,35.1634,-85.6371
25720,Huntington,WV,Cabell,38.4134,-82.2774
75886,Tennessee Colony,TX,Anderson,31.8354,-95.8389
37398,Winchester,TN,Franklin,35.1864,-86.113
7869,Randolph,NJ,Morris,40.8456,-74.5725
20120,Centreville,VA,Fairfax,38.8448,-77.467
97063,Tygh Valley,OR,Wasco,45.2229,-121.2927
26035,Colliers,WV,Brooke,40.3484,-80.5493
87573,Tererro,NM,San Miguel,35.7727,-105.6713
88330,Holloman Air Force Base,NM,Otero,32.8366,-106.0774
17983,Valley View,PA,Schuylkill,40.6445,-76.5448
95834,Sacramento,CA,Sacramento,38.6383,-121.5072
61772,Shirley,IL,McLean,40.4174,-89.0822
26808,High View,WV,Hampshire,39.2225,-78.4425
30123,Cassville,GA,Bartow,34.2442,-84.8457
27053,Westfield,NC,Surry,36.4674,-80.3677
50364,Des Moines,IA,Polk,41.6727,-93.5722
14709,Angelica,NY,Allegany,42.3263,-77.9947
28280,Charlotte,NC,Mecklenburg,35.2271,-80.8431
91333,Pacoima,CA,Los Angeles,34.2625,-118.427
7649,Oradell,NJ,Bergen,40.9535,-74.0335
43920,East Liverpool,OH,Columbiana,40.6774,-80.6006
68870,Riverdale,NE,Buffalo,40.8524,-99.1611
17527,Gap,PA,Lancaster,40.002,-75.9978
78746,Austin,TX,Travis,30.2971,-97.8181
17406,York,PA,York,40.0046,-76.5947
20208,Washington,DC,District of Columbia,38.8966,-77.0117
84775,Torrey,UT,Wayne,38.2969,-111.4138
34987,Port Saint Lucie,FL,St. Lucie,27.2606,-80.4771
14815,Bradford,NY,Steuben,42.3825,-77.0913
54846,High Bridge,WI,Ashland,46.3796,-90.7383
76538,Jonesboro,TX,Coryell,31.5599,-97.8456
73565,Ryan,OK,Jefferson,34.0238,-97.9461
22972,Somerset,VA,Orange,38.1997,-78.2394
62914,Cairo,IL,Alexander,37.0123,-89.1811
59276,Whitetail,MT,Daniels,48.8956,-105.1617
53717,Madison,WI,Dane,43.0736,-89.508
45390,Union City,OH,Darke,40.2018,-84.7832
2816,Coventry,RI,Kent,41.6914,-71.5768
67071,Lake City,KS,Barber,37.3569,-98.8098
66603,Topeka,KS,Shawnee,39.0553,-95.6802
60401,Beecher,IL,Will,41.3444,-87.6115
76367,Iowa Park,TX,Wichita,33.9423,-98.6745
40165,Shepherdsville,KY,Bullitt,38.0045,-85.6888
76430,Albany,TX,Shackelford,32.719,-99.3196
47705,Evansville,IN,Vanderburgh,37.9971,-87.575
93613,Clovis,CA,Fresno,36.8252,-119.7029
20201,Washington,DC,District of Columbia,38.8933,-77.0146
80294,Denver,CO,Denver,39.7491,-104.989
56637,Talmoon,MN,Itasca,47.5888,-93.7749
63624,Bismarck,MO,St. Francois,37.7539,-90.5984
21146,Severna Park,MD,Anne Arundel,39.0811,-76.5577
58382,Webster,ND,Ramsey,48.3229,-98.8739
56069,Montgomery,MN,Le Sueur,44.4356,-93.581
66056,Mound City,KS,Linn,38.156,-94.8186
85031,Phoenix,AZ,Maricopa,33.4939,-112.1696
42171,Smiths Grove,KY,Warren,37.0581,-86.1938
11934,Center Moriches,NY,Suffolk,40.7997,-72.797
2349,Middleboro,MA,Plymouth,41.8932,-70.9112
92816,Anaheim,CA,Orange,33.8401,-117.8867
43213,Columbus,OH,Franklin,39.9727,-82.8329
95678,Roseville,CA,Placer,38.7609,-121.2867
61111,Loves Park,IL,Winnebago,42.3295,-89.0335
80437,Evergreen,CO,Jefferson,39.522,-105.2239
6910,Stamford,CT,Fairfield,41.0391,-73.5591
53596,Sun Prairie,WI,Dane,43.1924,-89.2629
25259,Looneyville,WV,Roane,38.6641,-81.2822
24868,Northfork,WV,McDowell,37.4194,-81.4058
24813,Bartley,WV,McDowell,37.3407,-81.7376
79731,Crane,TX,Crane,31.3969,-102.3544
41083,Sanders,KY,Carroll,38.661,-84.9732
21715,Brownsville,MD,Washington,39.3869,-77.658
95446,Guerneville,CA,Sonoma,38.5055,-122.9965
71230,Crowville,LA,Franklin,32.2407,-91.5901
26448,Wallace,WV,Harrison,39.4117,-80.4865
66755,Moran,KS,Allen,37.9342,-95.1647
61080,South Beloit,IL,Winnebago,42.4837,-89.0298
7026,Garfield,NJ,Bergen,40.8789,-74.1081
15628,Donegal,PA,Westmoreland,40.0996,-79.381
60510,Batavia,IL,Kane,41.8482,-88.3098
55415,Minneapolis,MN,Hennepin,44.9742,-93.2585
25149,Ottawa,WV,Boone,37.9971,-81.717
36862,Lafayette,AL,Chambers,32.9252,-85.4426
12124,New Baltimore,NY,Greene,42.4442,-73.7882
70114,New Orleans,LA,Orleans,29.9379,-90.0331
13624,Clayton,NY,Jefferson,44.1442,-76.062
1460,Littleton,MA,Middlesex,42.5401,-71.4877
45268,Cincinnati,OH,Hamilton,39.1668,-84.5382
20752,Suitland,MD,Prince George's,38.8487,-76.9239
35756,Madison,AL,Madison,34.643,-86.8168
63952,Mill Spring,MO,Wayne,37.0675,-90.6746
47948,Goodland,IN,Newton,40.7669,-87.2999
4282,Turner,ME,Androscoggin,44.2557,-70.2494
52648,Pilot Grove,IA,Lee,40.7628,-91.5368
47847,Dana,IN,Vermillion,39.839,-87.4712
76528,Gatesville,TX,Coryell,31.4177,-97.833
67870,Satanta,KS,Haskell,37.4409,-100.9691
77622,Hamshire,TX,Jefferson,29.8668,-94.3187
44128,Cleveland,OH,Cuyahoga,41.4416,-81.5486
30917,Augusta,GA,Columbia,33.5277,-82.2355
5825,Coventry,VT,Orleans,44.8656,-72.2648
64664,Mooresville,MO,Livingston,39.7425,-93.7169
56044,Henderson,MN,Sibley,44.5344,-93.9345
43619,Northwood,OH,Wood,41.608,-83.4806
65111,Jefferson City,MO,Cole,38.5309,-92.2493
74021,Collinsville,OK,Tulsa,36.3701,-95.8469
5158,Westminster,VT,Windham,43.0826,-72.4749
97054,Deer Island,OR,Columbia,45.9356,-122.8985
73626,Canute,OK,Washita,35.4037,-99.2816
79073,Plainview,TX,Hale,34.0689,-101.827
60163,Berkeley,IL,Cook,41.8888,-87.909
7737,Leonardo,NJ,Monmouth,40.4177,-74.0623
24013,Roanoke,VA,Roanoke (city),37.2677,-79.9247
71378,Wisner,LA,Franklin,31.9913,-91.6768
93030,Oxnard,CA,Ventura,34.2141,-119.175
90294,Venice,CA,Los Angeles,33.9908,-118.4601
18710,Wilkes Barre,PA,Luzerne,41.2722,-75.8801
94998,Novato,CA,Marin,38.1173,-122.5684
67056,Halstead,KS,Harvey,38.0064,-97.5118
25043,Clay,WV,Clay,38.4764,-81.0696
64680,Stet,MO,Carroll,39.4231,-93.7588
75085,Richardson,TX,Dallas,32.7673,-96.7776
45323,Enon,OH,Clark,39.8663,-83.9385
80621,Fort Lupton,CO,Weld,40.108,-104.8013
14212,Buffalo,NY,Erie,42.8946,-78.8245
36913,Melvin,AL,Choctaw,32.0042,-88.2007
44689,Wilmot,OH,Stark,40.6567,-81.6352
51520,Arion,IA,Crawford,41.9504,-95.4623
46012,Anderson,IN,Madison,40.1309,-85.6536
49047,Dowagiac,MI,Cass,41.991,-86.1168
63468,Shelbina,MO,Shelby,39.6947,-92.0371
81101,Alamosa,CO,Alamosa,37.4703,-105.8786
56461,Laporte,MN,Hubbard,47.2368,-94.7772
56464,Menahga,MN,Wadena,46.7572,-95.0714
93536,Lancaster,CA,Los Angeles,34.7471,-118.3687
88030,Deming,NM,Luna,32.2318,-107.7466
56340,Holdingford,MN,Stearns,45.7249,-94.4581
25253,Letart,WV,Mason,38.9311,-81.9751
92305,Angelus Oaks,CA,San Bernardino,34.1531,-116.9485
46942,Lake Cicott,IN,Cass,40.7361,-86.3734
28170,Wadesboro,NC,Anson,34.9809,-80.0696
16835,Fleming,PA,Centre,40.9046,-77.8752
10913,Blauvelt,NY,Rockland,41.0626,-73.9629
95693,Wilton,CA,Sacramento,38.3983,-121.2303
33155,Miami,FL,Miami-Dade,25.7392,-80.3103
38382,Trenton,TN,Gibson,35.9712,-88.9507
96941,Pohnpei,FM,,7.1383,151.5031
96101,Alturas,CA,Modoc,41.4767,-120.5456
57256,Ortley,SD,Roberts,45.2657,-97.1925
16827,Boalsburg,PA,Centre,40.7793,-77.7822
58494,Wing,ND,Burleigh,47.1519,-100.3072
65468,Eunice,MO,Texas,37.248,-91.7834
39157,Ridgeland,MS,Madison,32.4122,-90.1207
92285,Landers,CA,San Bernardino,34.3103,-116.5241
98822,Entiat,WA,Chelan,47.7057,-120.276
44139,Solon,OH,Cuyahoga,41.3866,-81.4421
78572,Mission,TX,Hidalgo,26.2159,-98.3253
10984,Thiells,NY,Rockland,41.2078,-74.0154
17002,Allensville,PA,Mifflin,40.5075,-77.8392
23175,Urbanna,VA,Middlesex,37.6356,-76.5918
75342,Dallas,TX,Dallas,32.7673,-96.7776
78704,Austin,TX,Travis,30.2428,-97.7658
79324,Enochs,TX,Bailey,33.8731,-102.7599
26543,Osage,WV,Monongalia,39.6587,-80.0076
16648,Hollidaysburg,PA,Blair,40.4387,-78.3686
99118,Curlew,WA,Ferry,48.9108,-118.6452
27706,Durham,NC,Durham,35.997,-78.9422
5778,Whiting,VT,Addison,43.894,-73.203
96033,French Gulch,CA,Shasta,40.7035,-122.6229
35229,Birmingham,AL,Jefferson,33.4629,-86.7904
48529,Burton,MI,Genesee,42.9744,-83.6629
29015,Blair,SC,Fairfield,34.4967,-81.3459
32514,Pensacola,FL,Escambia,30.5241,-87.2167
29377,Startex,SC,Spartanburg,34.9285,-82.099
72036,Cotton Plant,AR,Woodruff,35.0178,-91.229
49454,Scottville,MI,Mason,43.9547,-86.2801
60436,Joliet,IL,Will,41.4884,-88.1572
29335,Enoree,SC,Spartanburg,34.671,-81.9237
50582,Rutland,IA,Humboldt,42.7635,-94.2719
24983,Union,WV,Monroe,37.5802,-80.5248
5671,Waterbury,VT,Washington,44.3378,-72.7562
68810,Alda,NE,Hall,40.8711,-98.4681
75448,Klondike,TX,Delta,33.3034,-95.8018
75681,Mount Enterprise,TX,Rusk,31.9125,-94.6235
76426,Bridgeport,TX,Wise,33.187,-97.781
97497,Wolf Creek,OR,Josephine,42.6522,-123.425
95053,Santa Clara,CA,Santa Clara,37.3498,-121.9378
71454,Montgomery,LA,Grant,31.6674,-92.8412
90680,Stanton,CA,Orange,33.7991,-117.9956
97202,Portland,OR,Multnomah,45.484,-122.6365
79846,Redford,TX,Presidio,29.4702,-104.0055
13745,Chenango Bridge,NY,Broome,42.1738,-75.8728
54927,Butte Des Morts,WI,Winnebago,44.1031,-88.6539
72466,Smithville,AR,Lawrence,36.0908,-91.2745
16157,Wampum,PA,Lawrence,40.8819,-80.3392
87524,Costilla,NM,Taos,36.9324,-105.6723
78115,Geronimo,TX,Guadalupe,29.5451,-98.0408
92377,Rialto,CA,San Bernardino,34.1561,-117.4042
76268,Southmayd,TX,Grayson,33.6304,-96.7692
4253,Livermore,ME,Androscoggin,44.4079,-70.215
23628,Newport News,VA,Newport News (city),37.1959,-76.5248
39171,Thomastown,MS,Leake,32.864,-89.6695
34994,Stuart,FL,Martin,27.1968,-80.2538
89423,Minden,NV,Douglas,39.0218,-119.7314
40456,Mount Vernon,KY,Rockcastle,37.3983,-84.3379
84409,Ogden,UT,Weber,41.2553,-111.9567
52031,Bellevue,IA,Jackson,42.2582,-90.4356
18044,Easton,PA,Northampton,40.6884,-75.2207
60479,Verona,IL,Grundy,41.2501,-88.517
21120,Parkton,MD,Baltimore,39.6422,-76.6737
17301,Abbottstown,PA,Adams,39.8881,-76.9931
20615,Broomes Island,MD,Calvert,38.418,-76.5478
26263,Dryfork,WV,Randolph,38.9489,-79.4376
44855,North Fairfield,OH,Huron,41.103,-82.5998
60917,Buckingham,IL,Kankakee,41.0433,-88.1772
35560,Goodsprings,AL,Walker,33.6795,-87.2374
62810,Belle Rive,IL,Jefferson,38.2153,-88.7558
48068,Royal Oak,MI,Oakland,42.4895,-83.1446
17327,Glen Rock,PA,York,39.7813,-76.7477
29407,Charleston,SC,Charleston,32.7993,-80.006
93522,Darwin,CA,Inyo,36.2948,-117.5957
57450,Hoven,SD,Potter,45.2278,-99.7763
60060,Mundelein,IL,Lake,42.2636,-88.0048
95691,West Sacramento,CA,Yolo,38.5673,-121.5516
53185,Waterford,WI,Racine,42.7632,-88.1974
28080,Iron Station,NC,Lincoln,35.4657,-81.107
84313,Grouse Creek,UT,Box Elder,41.7094,-113.8833
11356,College Point,NY,Queens,40.7855,-73.845
72648,Marble Falls,AR,Newton,36.0695,-93.1566
92843,Garden Grove,CA,Orange,33.7671,-117.929
47274,Seymour,IN,Jackson,38.9571,-85.8825
54857,Mikana,WI,Barron,45.6096,-91.6196
61814,Bismarck,IL,Vermilion,40.2552,-87.6138
89177,Las Vegas,NV,Clark,36.175,-115.1372
77963,Goliad,TX,Goliad,28.6993,-97.3783
71028,Gibsland,LA,Bienville,32.5299,-93.0706
54471,Ringle,WI,Marathon,44.9238,-89.4328
46517,Elkhart,IN,Elkhart,41.6469,-85.9728
33855,Indian Lake Estates,FL,Polk,27.798,-81.3572
13619,Carthage,NY,Jefferson,43.9791,-75.6013
39477,Sandersville,MS,Jones,31.7909,-89.0414
13670,Oswegatchie,NY,St. Lawrence,44.1933,-75.0659
93628,Hume,CA,Fresno,36.7515,-118.9575
30707,Chickamauga,GA,Walker,34.858,-85.3221
22032,Fairfax,VA,Fairfax,38.8177,-77.2925
50531,Dolliver,IA,Emmet,43.4664,-94.6242
55723,Cook,MN,St. Louis,47.8442,-92.721
91309,Canoga Park,CA,Los Angeles,34.2011,-118.5981
39095,Lexington,MS,Holmes,33.125,-90.0557
48437,Genesee,MI,Genesee,43.1123,-83.6154
48174,Romulus,MI,Wayne,42.2223,-83.3966
97209,Portland,OR,Multnomah,45.527,-122.6854
69217,Long Pine,NE,Brown,42.5364,-99.7007
98380,Seabeck,WA,Kitsap,47.5913,-122.8686
65667,Hartville,MO,Wright,37.2735,-92.5181
45330,Gratis,OH,Preble,39.6483,-84.5282
61279,Reynolds,IL,Rock Island,41.3277,-90.6384
65632,Conway,MO,Laclede,37.5085,-92.7891
20716,Bowie,MD,Prince George's,38.9263,-76.7098
10915,Bullville,NY,Orange,41.5443,-74.3615
71351,Marksville,LA,Avoyelles,31.1396,-92.0831
23830,Carson,VA,Dinwiddie,37.0393,-77.4351
25707,Huntington,WV,Cabell,38.4134,-82.2774
12571,Red Hook,NY,Dutchess,42.0064,-73.8546
28542,Camp Lejeune,NC,Onslow,34.664,-77.4637
74115,Tulsa,OK,Tulsa,36.1754,-95.9112
93105,Santa Barbara,CA,Santa Barbara,34.4369,-119.7285
22610,Bentonville,VA,Warren,38.8187,-78.2757
65619,Brookline,MO,Greene,37.1634,-93.4202
67428,Canton,KS,McPherson,38.3858,-97.4291
65613,Bolivar,MO,Polk,37.6085,-93.4126
49917,Copper City,MI,Houghton,47.2842,-88.3875
64052,Independence,MO,Jackson,39.075,-94.4499
72523,Concord,AR,Cleburne,35.6414,-91.8333
38127,Memphis,TN,Shelby,35.251,-90.0296
60186,West Chicago,IL,DuPage,41.8848,-88.204
90508,Torrance,CA,Los Angeles,33.7866,-118.2987
29081,Ehrhardt,SC,Bamberg,33.1044,-81.0221
34714,Clermont,FL,Polk,28.4113,-81.7812
14720,Celoron,NY,Chautauqua,42.1095,-79.2831
91917,Dulzura,CA,San Diego,32.6152,-116.7285
73068,Noble,OK,Cleveland,35.1417,-97.3409
43221,Columbus,OH,Franklin,40.0226,-83.0776
31054,Mc Intyre,GA,Wilkinson,32.8468,-83.204
78562,La Villa,TX,Hidalgo,26.2999,-97.9247
22845,Orkney Springs,VA,Shenandoah,38.7937,-78.8111
4489,Stillwater,ME,Penobscot,44.9224,-68.6868
60466,Park Forest,IL,Cook,41.479,-87.6828
37342,Hillsboro,TN,Coffee,35.3699,-85.9724
30541,Epworth,GA,Fannin,34.9129,-84.5391
32228,Jacksonville,FL,Duval,30.3824,-81.4369
90831,Long Beach,CA,Los Angeles,33.7678,-118.1994
37401,Chattanooga,TN,Hamilton,35.0456,-85.3097
12033,Castleton On Hudson,NY,Rensselaer,42.5376,-73.7071
54139,Lena,WI,Oconto,44.956,-88.075
27627,Raleigh,NC,Wake,35.7977,-78.6253
28056,Gastonia,NC,Gaston,35.2172,-81.1252
48207,Detroit,MI,Wayne,42.3524,-83.0271
95437,Fort Bragg,CA,Mendocino,39.4402,-123.7703
49895,Wetmore,MI,Alger,46.3535,-86.6345
15032,Curtisville,PA,Allegheny,40.6423,-79.8509
71261,Mer Rouge,LA,Morehouse,32.7718,-91.7716
47866,Pimento,IN,Vigo,39.2929,-87.3355
66667,Topeka,KS,Shawnee,39.0429,-95.7697
88056,Rodeo,NM,Hidalgo,31.8358,-109.0322
82933,Fort Bridger,WY,Uinta,41.3166,-110.3843
6262,Quinebaug,CT,Windham,42.0217,-71.9391
10004,New York,NY,New York,40.6964,-74.0253
94209,Sacramento,CA,Sacramento,38.5816,-121.4944
40056,Pewee Valley,KY,Oldham,38.3039,-85.4834
80527,Fort Collins,CO,Larimer,40.5853,-105.0844
18437,Lake Como,PA,Wayne,41.8666,-75.3231
25423,Halltown,WV,Jefferson,39.314,-77.7978
53744,Madison,WI,Dane,43.0696,-89.4239
97604,Crater Lake,OR,Klamath,42.9465,-122.1769
10546,Millwood,NY,Westchester,41.2015,-73.7926
93111,Santa Barbara,CA,Santa Barbara,34.4453,-119.8025
14125,Oakfield,NY,Genesee,43.0717,-78.2702
43766,New Straitsville,OH,Perry,39.5869,-82.2488
14731,Ellicottville,NY,Cattaraugus,42.2959,-78.6606
99758,Minto,AK,Yukon-Koyukuk (CA),65.0584,-149.6912
10453,Bronx,NY,Bronx,40.852,-73.9129
38039,Grand Junction,TN,Hardeman,35.049,-89.187
83244,Howe,ID,Butte,43.9087,-113.0878
48027,Goodells,MI,St. Clair,42.9443,-82.6916
78225,San Antonio,TX,Bexar,29.3875,-98.5245
95659,Nicolaus,CA,Sutter,38.8657,-121.557
62622,Bluff Springs,IL,Cass,39.9796,-90.3524
44147,Broadview Heights,OH,Cuyahoga,41.3141,-81.6731
31310,Hinesville,GA,Liberty,31.8068,-81.4371
8862,Perth Amboy,NJ,Middlesex,40.43,-74.4173
26611,Cedarville,WV,Gilmer,38.8451,-80.8323
44881,Sulphur Springs,OH,Crawford,40.8709,-82.8771
59624,Helena,MT,Lewis and Clark,46.5927,-112.0361
84404,Ogden,UT,Weber,41.2627,-111.9837
42103,Bowling Green,KY,Warren,36.9663,-86.3933
95937,Dunnigan,CA,Yolo,38.887,-121.9992
94164,San Francisco,CA,City and County of San Francisco,37.7749,-122.4194
15479,Smithton,PA,Westmoreland,40.1553,-79.7381
13625,Colton,NY,St. Lawrence,44.5016,-74.9327
30548,Hoschton,GA,Jackson,34.0866,-83.7803
75038,Irving,TX,Dallas,32.8653,-96.9905
50137,Killduff,IA,Jasper,41.608,-92.9046
93581,Tehachapi,CA,Kern,35.1322,-118.449
46365,Mill Creek,IN,LaPorte,41.6091,-86.544
24157,Salem,VA,Salem (city),37.2884,-80.0671
58778,Ruso,ND,McLean,47.7622,-100.8754
59535,Lloyd,MT,Blaine,47.9647,-109.2671
98056,Renton,WA,King,47.5073,-122.1819
77277,Houston,TX,Harris,29.834,-95.4342
90010,Los Angeles,CA,Los Angeles,34.0606,-118.3027
65075,Saint Elizabeth,MO,Miller,38.2712,-92.2635
75132,Fate,TX,Rockwall,32.9415,-96.3814
40176,Webster,KY,Breckinridge,37.9237,-86.3441
60078,Palatine,IL,Cook,42.1103,-88.0342
79011,Briscoe,TX,Wheeler,35.5855,-100.1679
39189,Walnut Grove,MS,Leake,32.6134,-89.4105
48340,Pontiac,MI,Oakland,42.668,-83.2893
73560,Olustee,OK,Jackson,34.5496,-99.4287
24426,Covington,VA,Covington (city),37.7802,-79.987
17535,Kinzers,PA,Lancaster,40.0053,-76.0493
75009,Celina,TX,Collin,33.3103,-96.7673
92347,Hinkley,CA,San Bernardino,34.9279,-117.1809
99721,Anaktuvuk Pass,AK,North Slope,68.1433,-151.7358
55030,Grasston,MN,Pine,45.8566,-93.0813
99747,Kaktovik,AK,North Slope,70.1319,-143.6239
78739,Austin,TX,Travis,30.172,-97.8784
85266,Scottsdale,AZ,Maricopa,33.7669,-111.9182
5863,Saint Johnsbury Center,VT,Caledonia,44.4567,-72.0157
80457,Kittredge,CO,Jefferson,39.6481,-105.2782
17885,Weikert,PA,Union,40.8584,-77.2953
74604,Ponca City,OK,Kay,36.7299,-97.0454
19382,West Chester,PA,Chester,39.9441,-75.5882
66517,Ogden,KS,Riley,39.1153,-96.7101
22833,Lacey Spring,VA,Rockingham,38.5284,-78.8552
15004,Atlasburg,PA,Washington,40.3413,-80.3822
79106,Amarillo,TX,Potter,35.1977,-101.8949
76557,Moody,TX,McLennan,31.2533,-97.41
26321,Alum Bridge,WV,Lewis,39.0425,-80.6882
2149,Everett,MA,Middlesex,42.4112,-71.0514
79236,Guthrie,TX,King,33.6206,-100.3229
44683,Uhrichsville,OH,Tuscarawas,40.3905,-81.3374
52556,Fairfield,IA,Jefferson,41.0039,-91.9576
38255,Sharon,TN,Weakley,36.2395,-88.8477
20725,Laurel,MD,Prince George's,39.0993,-76.8483
32781,Titusville,FL,Brevard,28.6122,-80.8076
27152,Winston Salem,NC,Forsyth,36.0275,-80.2073
78564,Lopeno,TX,Zapata,26.9454,-99.204
3287,Wilmot,NH,Merrimack,43.4485,-71.9158
30802,Appling,GA,Columbia,33.6271,-82.2856
36855,Five Points,AL,Chambers,33.0424,-85.3243
66418,Delia,KS,Jackson,39.2655,-95.9608
4627,Deer Isle,ME,Hancock,44.234,-68.6448
13037,Chittenango,NY,Madison,43.0552,-75.8768
33319,Fort Lauderdale,FL,Broward,26.1848,-80.2406
51502,Council Bluffs,IA,Pottawattamie,41.2619,-95.8608
30558,Maysville,GA,Banks,34.2529,-83.5616
48356,Highland,MI,Oakland,42.6692,-83.5895
21650,Massey,MD,Kent,39.3126,-75.8215
39207,Jackson,MS,Hinds,32.2988,-90.1848
14864,Millport,NY,Chemung,42.2581,-76.8392
88577,El Paso,TX,El Paso,31.6948,-106.3
74720,Achille,OK,Bryan,33.8396,-96.3648
47353,Liberty,IN,Union,39.6126,-84.9089
48980,Lansing,MI,Ingham,42.7325,-84.5555
45479,Dayton,OH,Montgomery,39.7344,-84.1944
6901,Stamford,CT,Fairfield,41.0531,-73.539
45849,Grover Hill,OH,Paulding,41.0245,-84.4956
24010,Roanoke,VA,Roanoke (city),37.2742,-79.9579
