State,Long,"Place
Name",County,Lat,"Zip
Code"
OK,-96.0251,Tulsa,Tulsa,36.064,74132
OK,-95.8841,Tulsa,Tulsa,36.0467,74133
OK,-95.8225,Tulsa,Tulsa,36.1162,74134
OK,-95.9228,Tulsa,Tulsa,36.0976,74135
OK,-95.9452,Tulsa,Tulsa,36.0605,74136
OK,-95.9306,Tulsa,Tulsa,36.0284,74137
OK,-96.0297,Tulsa,Tulsa,36.1398,74141
OK,-95.8856,Tulsa,Tulsa,36.0934,74145
OK,-95.8506,Tulsa,Tulsa,36.1093,74146
OK,-96.0297,Tulsa,Tulsa,36.1398,74147
OK,-96.0297,Tulsa,Tulsa,36.1398,74148
OK,-96.0297,Tulsa,Tulsa,36.1398,74149
OK,-96.0297,Tulsa,Tulsa,36.1398,74150
OK,-96.0297,Tulsa,Tulsa,36.1398,74152
OK,-96.0297,Tulsa,Tulsa,36.1398,74153
OK,-96.0297,Tulsa,Tulsa,36.1398,74155
OK,-95.9605,Tulsa,Tulsa,36.3024,74156
OK,-96.0297,Tulsa,Tulsa,36.1398,74157
OK,-96.0297,Tulsa,Tulsa,36.1398,74158
OK,-96.0835,Tulsa,Tulsa,36.0772,74159
OK,-96.0297,Tulsa,Tulsa,36.1398,74169
OK,-96.0297,Tulsa,Tulsa,36.1398,74170
OK,-95.9928,Tulsa,Tulsa,36.154,74171
OK,-95.9923,Tulsa,Tulsa,36.1543,74172
OK,-95.9928,Tulsa,Tulsa,36.154,74182
OK,-95.9928,Tulsa,Tulsa,36.154,74186
OK,-95.9928,Tulsa,Tulsa,36.154,74187
OK,-95.9928,Tulsa,Tulsa,36.154,74192
OK,-96.0297,Tulsa,Tulsa,36.1398,74193
OK,-95.1382,Vinita,Craig,36.6334,74301
OK,-95.2732,Adair,Mayes,36.4115,74330
OK,-94.9432,Afton,Ottawa,36.6296,74331
OK,-95.2246,Big Cabin,Craig,36.534,74332
OK,-95.1018,Bluejacket,Craig,36.7975,74333
OK,-94.8557,Cardin,Ottawa,36.9795,74335
OK,-95.3416,Chouteau,Mayes,36.1669,74337
OK,-94.6547,Colcord,Delaware,36.2333,74338
OK,-94.873,Commerce,Ottawa,36.9331,74339
OK,-95.024,Disney,Mayes,36.4759,74340
OK,-94.9157,Eucha,Delaware,36.4063,74342
OK,-94.8279,Fairland,Ottawa,36.7418,74343
OK,-94.7565,Grove,Delaware,36.5929,74344
OK,-94.7297,Grove,Delaware,36.6036,74345
OK,-94.7763,Jay,Delaware,36.4363,74346
OK,-94.8114,Kansas,Delaware,36.2161,74347
OK,-95.0239,Ketchum,Mayes,36.5245,74349
OK,-95.0478,Langley,Mayes,36.4645,74350
OK,-95.1689,Locust Grove,Mayes,36.1819,74352
OK,-94.8719,Miami,Ottawa,36.8764,74354
OK,-94.877,Miami,Ottawa,36.8341,74355
OK,-94.8797,North Miami,Ottawa,36.9173,74358
OK,-94.8547,Oaks,Delaware,36.1662,74359
OK,-94.8173,Picher,Ottawa,36.98,74360
OK,-95.3129,Pryor,Mayes,36.2921,74361
OK,-95.2228,Pryor,Mayes,36.2925,74362
OK,-94.743,Quapaw,Ottawa,36.9282,74363
OK,-94.9643,Rose,Mayes,36.1951,74364
OK,-95.1158,Salina,Mayes,36.3116,74365
OK,-95.0466,Spavinaw,Mayes,36.3912,74366
OK,-95.0773,Strang,Mayes,36.4141,74367
OK,-94.8513,Twin Oaks,Delaware,36.2054,74368
OK,-95.1295,Welch,Craig,36.902,74369
OK,-94.7002,Wyandotte,Ottawa,36.7796,74370
OK,-95.5002,Muskogee,Muskogee,35.7058,74401
OK,-95.3069,Muskogee,Muskogee,35.7642,74402
OK,-95.3449,Muskogee,Muskogee,35.7411,74403
OK,-96.0264,Beggs,Okmulgee,35.7896,74421
OK,-95.66,Boynton,Muskogee,35.6577,74422
OK,-95.2033,Braggs,Muskogee,35.6574,74423
OK,-95.6215,Canadian,Pittsburg,35.1571,74425
OK,-95.535,Checotah,McIntosh,35.4358,74426
OK,-94.9132,Cookson,Cherokee,35.7116,74427
OK,-95.6514,Council Hill,Muskogee,35.5556,74428
OK,-95.6526,Coweta,Wagoner,35.9578,74429
OK,-95.6602,Crowder,Pittsburg,35.1334,74430
OK,-95.9498,Dewar,Okmulgee,35.4551,74431
OK,-95.6472,Eufaula,McIntosh,35.2911,74432
OK,-95.2297,Fort Gibson,Muskogee,35.7943,74434
OK,-95.1095,Gore,Sequoyah,35.5418,74435
OK,-95.684,Haskell,Muskogee,35.8108,74436
OK,-96.0122,Henryetta,Okmulgee,35.4622,74437
OK,-95.7596,Hitchita,McIntosh,35.5297,74438
OK,-95.1775,Braggs,Muskogee,35.6767,74439
OK,-95.2994,Hoyt,Haskell,35.2685,74440
OK,-95.1651,Hulbert,Cherokee,35.9254,74441
OK,-95.8158,Indianola,Pittsburg,35.1314,74442
OK,-94.9669,Moodys,Cherokee,36.0458,74444
OK,-95.8319,Morris,Okmulgee,35.6619,74445
OK,-95.3183,Okay,Wagoner,35.8507,74446
OK,-95.9697,Okmulgee,Okmulgee,35.6288,74447
OK,-95.4856,Oktaha,Muskogee,35.625,74450
OK,-94.9822,Park Hill,Cherokee,35.7977,74451
OK,-95.1199,Peggs,Cherokee,36.1154,74452
OK,-95.5082,Porter,Wagoner,35.8567,74454
OK,-95.2607,Porum,Muskogee,35.3631,74455
OK,-95.9917,Preston,Okmulgee,35.7115,74456
OK,-94.7613,Proctor,Adair,36.0308,74457
OK,-95.5917,Redbird,Wagoner,35.8836,74458
OK,-95.495,Rentiesville,McIntosh,35.5214,74459
OK,-95.9567,Schulter,Okmulgee,35.5145,74460
OK,-95.7056,Stidham,McIntosh,35.3814,74461
OK,-95.1071,Stigler,Haskell,35.2686,74462
OK,-95.5494,Taft,Muskogee,35.7581,74463
OK,-94.9787,Tahlequah,Cherokee,35.9094,74464
OK,-95.04,Tahlequah,Cherokee,35.9001,74465
OK,-95.354,Wagoner,Wagoner,35.9549,74467
OK,-95.5644,Wainwright,Muskogee,35.6126,74468
OK,-95.3064,Warner,Muskogee,35.4945,74469
OK,-95.1659,Webbers Falls,Muskogee,35.5138,74470
OK,-94.8653,Welling,Cherokee,35.8819,74471
OK,-95.2645,Whitefield,Haskell,35.2646,74472
OK,-95.5139,Wagoner,Wagoner,35.9636,74477
OK,-95.7592,Mcalester,Pittsburg,34.9262,74501
OK,-95.7697,Mcalester,Pittsburg,34.9334,74502
OK,-95.0924,Albion,Pushmataha,34.6516,74521
OK,-95.6919,Alderson,Pittsburg,34.9001,74522
OK,-95.6254,Antlers,Pushmataha,34.2349,74523
OK,-96.1418,Atoka,Atoka,34.3445,74525
OK,-95.7283,Blanco,Pittsburg,34.7276,74528
OK,-95.5683,Blocker,Pittsburg,35.0615,74529
OK,-96.4867,Bromide,Johnston,34.4233,74530
OK,-96.271,Calvin,Hughes,34.878,74531
OK,-96.2584,Caney,Atoka,34.2221,74533
OK,-96.3386,Centrahoma,Coal,34.6066,74534
OK,-96.4333,Clarita,Coal,34.4829,74535
OK,-95.38,Clayton,Pushmataha,34.5906,74536
OK,-96.2167,Coalgate,Coal,34.5344,74538
OK,-95.7088,Daisy,Atoka,34.5384,74540
OK,-95.5385,Finley,Pushmataha,34.3407,74543
OK,-95.469,Gowen,Latimer,34.8724,74545
OK,-95.5777,Haileyville,Pittsburg,34.85,74546
OK,-95.574,Hartshorne,Pittsburg,34.8452,74547
OK,-94.9428,Honobia,Le Flore,34.5519,74549
OK,-95.2377,Kinta,Haskell,35.1193,74552
OK,-95.9328,Kiowa,Pittsburg,34.7278,74553
OK,-95.7216,Krebs,Pittsburg,34.9255,74554
OK,-95.9685,Lane,Atoka,34.2691,74555
OK,-96.1889,Lehigh,Coal,34.4756,74556
OK,-95.6639,Moyers,Pushmataha,34.3386,74557
OK,-95.2075,Nashoba,Pushmataha,34.5072,74558
OK,-95.2133,Panola,Latimer,34.9287,74559
OK,-95.8439,Pittsburg,Pittsburg,34.6975,74560
OK,-95.4671,Quinton,Pittsburg,35.1547,74561
OK,-95.3442,Rattan,Pushmataha,34.2454,74562
OK,-95.0904,Red Oak,Latimer,34.9422,74563
OK,-95.838,Savanna,Pittsburg,34.8354,74565
OK,-95.4622,Snow,Pushmataha,34.4419,74567
OK,-96.0002,Stringtown,Atoka,34.4676,74569
OK,-96.1381,Stuart,Hughes,34.8826,74570
OK,-94.9978,Talihina,Le Flore,34.7381,74571
OK,-96.4274,Tupelo,Coal,34.5598,74572
OK,-95.2362,Tuskahoma,Pushmataha,34.6622,74574
OK,-96.0258,Wardville,Pittsburg,34.6695,74576
OK,-94.8852,Whitesboro,Le Flore,34.6926,74577
OK,-95.3389,Wilburton,Latimer,34.9128,74578
OK,-97.0784,Ponca City,Kay,36.7031,74601
OK,-97.1377,Ponca City,Kay,36.6954,74602
OK,-97.0454,Ponca City,Kay,36.7299,74604
OK,-97.4189,Billings,Noble,36.5246,74630
OK,-97.2867,Blackwell,Kay,36.8006,74631
OK,-97.3082,Braman,Kay,36.9331,74632
OK,-96.7869,Burbank,Osage,36.6966,74633
OK,-97.5136,Deer Creek,Grant,36.8048,74636
OK,-96.6997,Fairfax,Osage,36.5577,74637
OK,-97.6425,Hunter,Garfield,36.5603,74640
OK,-96.8833,Kaw City,Kay,36.8382,74641
OK,-97.5601,Lamont,Grant,36.6939,74643
OK,-97.1512,Marland,Noble,36.5609,74644
OK,-97.4325,Nardin,Kay,36.8155,74646
OK,-97.0561,Newkirk,Kay,36.84,74647
OK,-96.7755,Ralston,Pawnee,36.4992,74650
OK,-97.164,Red Rock,Noble,36.4748,74651
OK,-96.6607,Shidler,Osage,36.7819,74652
OK,-97.3063,Tonkawa,Kay,36.6806,74653
OK,-96.3847,Durant,Bryan,34.0061,74701
OK,-96.1918,Durant,Bryan,33.922,74702
OK,-96.3648,Achille,Bryan,33.8396,74720
OK,-96.1628,Albany,Bryan,33.8815,74721
OK,-94.9249,Battiest,McCurtain,34.3934,74722
OK,-96.0188,Bennington,Bryan,33.9771,74723
OK,-94.8374,Bethel,McCurtain,34.3598,74724
OK,-96.1621,Bokchito,Bryan,33.9859,74726
OK,-95.8403,Boswell,Choctaw,34.0245,74727
OK,-94.7623,Broken Bow,McCurtain,34.027,74728
OK,-96.26,Caddo,Bryan,34.1157,74729
OK,-96.4308,Calera,Bryan,33.9322,74730
OK,-96.5672,Cartwright,Bryan,33.8668,74731
OK,-96.4953,Colbert,Bryan,33.8575,74733
OK,-94.5596,Eagletown,McCurtain,34.0364,74734
OK,-95.253,Fort Towson,Choctaw,34.052,74735
OK,-94.986,Garvin,McCurtain,33.9192,74736
OK,-94.8986,Golden,McCurtain,34.0303,74737
OK,-95.4893,Grant,Choctaw,33.9302,74738
OK,-94.633,Haworth,McCurtain,33.785,74740
OK,-96.3581,Hendrix,Bryan,33.8016,74741
OK,-95.5139,Hugo,Choctaw,34.0113,74743
OK,-94.802,Idabel,McCurtain,33.8851,74745
OK,-96.3555,Kemp,Bryan,33.773,74747
OK,-96.3622,Kenefic,Bryan,34.1481,74748
OK,-95.0025,Millerton,McCurtain,33.9801,74750
OK,-95.0119,Pickens,McCurtain,34.3965,74752
OK,-96.5501,Platter,Bryan,33.9171,74753
OK,-95.0704,Ringold,McCurtain,34.1799,74754
OK,-95.1174,Rufe,McCurtain,34.1272,74755
OK,-95.3558,Sawyer,Choctaw,34.0277,74756
OK,-95.6916,Soper,Choctaw,34.0366,74759
OK,-95.3771,Spencerville,Choctaw,34.1508,74760
OK,-95.2022,Swink,Choctaw,34.0179,74761
OK,-95.0686,Valliant,McCurtain,34.0091,74764
OK,-94.9929,Wright City,McCurtain,34.0799,74766
OK,-96.9601,Shawnee,Pottawatomie,35.2958,74801
OK,-96.9253,Shawnee,Pottawatomie,35.3273,74802
OK,-96.9331,Shawnee,Pottawatomie,35.3868,74804
OK,-96.6706,Seminole,Seminole,35.2245,74818
OK,-96.6924,Ada,Pontotoc,34.78,74820
OK,-96.6783,Ada,Pontotoc,34.7745,74821
OK,-96.8738,Agra,Lincoln,35.909,74824
OK,-96.4151,Allen,Pontotoc,34.8691,74825
OK,-96.8763,Asher,Pottawatomie,34.9849,74826
OK,-96.3386,Atwood,Hughes,34.9562,74827
OK,-96.4704,Boley,Okfuskee,35.4913,74829
OK,-96.67,Bowlegs,Seminole,35.1462,74830
OK,-97.0997,Byars,McClain,34.8904,74831
OK,-97.0159,Carney,Lincoln,35.8054,74832
OK,-96.3791,Castle,Okfuskee,35.4732,74833
OK,-96.8809,Chandler,Lincoln,35.7017,74834
OK,-96.6291,Connerville,Johnston,34.4194,74836
OK,-96.4546,Cromwell,Seminole,35.3405,74837
OK,-96.0573,Dustin,Hughes,35.2519,74839
OK,-96.8041,Earlsboro,Pottawatomie,35.2628,74840
OK,-96.6345,Fittstown,Pontotoc,34.6148,74842
OK,-96.7745,Fitzhugh,Pontotoc,34.6615,74843
OK,-96.5956,Francis,Pontotoc,34.8737,74844
OK,-95.8675,Hanna,McIntosh,35.2604,74845
OK,-96.377,Holdenville,Hughes,35.0839,74848
OK,-96.7343,Konawa,Seminole,34.9708,74849
OK,-96.1142,Lamar,Hughes,35.0836,74850
OK,-97.079,Mcloud,Pottawatomie,35.4262,74851
OK,-97.034,Macomb,Pottawatomie,35.1205,74852
OK,-96.7627,Maud,Pottawatomie,35.1292,74854
OK,-96.9981,Meeker,Lincoln,35.5211,74855
OK,-96.7884,Mill Creek,Johnston,34.3098,74856
OK,-97.1971,Newalla,Oklahoma,35.3734,74857
OK,-96.3287,Okemah,Okfuskee,35.4647,74859
OK,-96.5719,Paden,Okfuskee,35.5182,74860
OK,-96.7009,Prague,Lincoln,35.5105,74864
OK,-96.8423,Roff,Pontotoc,34.6153,74865
OK,-96.8444,Saint Louis,Pottawatomie,35.0588,74866
OK,-96.5387,Sasakwa,Seminole,34.951,74867
OK,-96.6683,Seminole,Seminole,35.2521,74868
OK,-96.8163,Sparks,Lincoln,35.6138,74869
OK,-96.5273,Stonewall,Pontotoc,34.6511,74871
OK,-96.9763,Stratford,Garvin,34.7714,74872
OK,-96.9667,Tecumseh,Pottawatomie,35.2502,74873
OK,-96.9623,Tryon,Lincoln,35.8759,74875
OK,-97.0419,Wanette,Pottawatomie,34.9983,74878
OK,-96.1136,Weleetka,Okfuskee,35.3416,74880
OK,-97.0597,Wellston,Lincoln,35.6757,74881
OK,-96.2421,Wetumka,Hughes,35.2396,74883
OK,-96.628,Wewoka,Seminole,35.1463,74884
OK,-94.4403,Arkoma,Le Flore,35.3434,74901
OK,-94.476,Pocola,Le Flore,35.2436,74902
OK,-94.7858,Bokoshe,Le Flore,35.1865,74930
OK,-94.7611,Bunch,Adair,35.6826,74931
OK,-94.506,Cameron,Le Flore,35.1494,74932
OK,-94.8998,Fanshawe,Le Flore,34.9537,74935
OK,-94.6901,Gans,Sequoyah,35.3946,74936
OK,-94.6185,Heavener,Le Flore,34.8353,74937
OK,-94.6391,Hodgen,Le Flore,34.7538,74939
OK,-94.6372,Howe,Le Flore,34.9512,74940
OK,-94.9028,Keota,Haskell,35.2645,74941
OK,-94.9758,Leflore,Le Flore,34.8979,74942
OK,-95.0974,Lequire,Haskell,35.0867,74943
OK,-95.0127,Mccurtain,Haskell,35.1404,74944
OK,-94.8094,Marble City,Sequoyah,35.5972,74945
OK,-94.4462,Moffett,Sequoyah,35.3898,74946
OK,-94.515,Monroe,Le Flore,34.9906,74947
OK,-94.6332,Muldrow,Sequoyah,35.402,74948
OK,-94.719,Muse,Le Flore,34.6641,74949
OK,-94.6709,Panama,Le Flore,35.1535,74951
OK,-94.6096,Poteau,Le Flore,35.0606,74953
OK,-94.5291,Roland,Sequoyah,35.4538,74954
OK,-94.779,Sallisaw,Sequoyah,35.4852,74955
OK,-94.6665,Shady Point,Le Flore,35.1293,74956
OK,-94.6981,Smithville,McCurtain,34.4954,74957
OK,-94.6265,Spiro,Le Flore,35.2492,74959
OK,-94.6313,Stilwell,Adair,35.8107,74960
OK,-94.9888,Vian,Sequoyah,35.5404,74962
OK,-94.5562,Watson,McCurtain,34.4193,74963
OK,-94.6345,Watts,Adair,36.1152,74964
OK,-94.5926,Westville,Adair,35.9912,74965
OK,-94.7832,Wister,Le Flore,34.9556,74966
TX,-96.8385,Addison,Dallas,32.96,75001
TX,-96.6454,Allen,Collin,33.0934,75002
TX,-96.8825,Carrollton,Dallas,32.9657,75006
TX,-96.882,Carrollton,Denton,33.0033,75007
TX,-96.7673,Celina,Collin,33.3103,75009
TX,-96.8777,Carrollton,Denton,33.0304,75010
TX,-96.8903,Carrollton,Dallas,32.9537,75011
TX,-96.6773,Allen,Collin,33.1186,75013
TX,-96.7776,Irving,Dallas,32.7673,75014
TX,-96.9722,Irving,Dallas,32.8987,75015
TX,-96.9722,Irving,Dallas,32.8987,75016
TX,-96.7776,Irving,Dallas,32.7673,75017
TX,-96.9805,Coppell,Dallas,32.9673,75019
TX,-96.5496,Denison,Grayson,33.745,75020
TX,-96.5235,Denison,Grayson,33.7169,75021
TX,-97.1193,Flower Mound,Denton,33.0268,75022
TX,-96.7365,Plano,Collin,33.055,75023
TX,-96.7843,Plano,Collin,33.0752,75024
TX,-96.7291,Plano,Collin,33.0784,75025
TX,-96.6989,Plano,Collin,33.0198,75026
TX,-97.1163,Flower Mound,Denton,33.2074,75027
TX,-97.0745,Flower Mound,Denton,33.0383,75028
TX,-96.9942,Lewisville,Denton,33.0462,75029
TX,-96.5639,Rowlett,Dallas,32.9029,75030
TX,-96.4095,Rockwall,Rockwall,32.886,75032
TX,-96.8853,Frisco,Collin,33.2559,75033
TX,-96.8241,Frisco,Collin,33.1499,75034
TX,-96.7524,Frisco,Collin,33.1377,75035
TX,-96.9905,Irving,Dallas,32.8653,75038
TX,-96.9389,Irving,Dallas,32.8697,75039
TX,-96.6248,Garland,Dallas,32.9227,75040
TX,-96.6411,Garland,Dallas,32.8794,75041
TX,-96.6775,Garland,Dallas,32.9185,75042
TX,-96.5999,Garland,Dallas,32.8565,75043
TX,-96.6654,Garland,Dallas,32.9522,75044
TX,-96.6271,Garland,Dallas,32.9137,75045
TX,-96.6389,Garland,Dallas,32.9126,75046
TX,-96.6389,Garland,Dallas,32.9126,75047
TX,-96.6012,Sachse,Dallas,32.9643,75048
TX,-96.6389,Garland,Dallas,32.9126,75049
TX,-97.0112,Grand Prairie,Dallas,32.7649,75050
TX,-97.0069,Grand Prairie,Dallas,32.7115,75051
TX,-97.0311,Grand Prairie,Dallas,32.6605,75052
TX,-96.9978,Grand Prairie,Dallas,32.746,75053
TX,-97.0405,Grand Prairie,Dallas,32.5907,75054
TX,-96.8836,The Colony,Denton,33.094,75056
TX,-96.9999,Lewisville,Denton,33.0532,75057
TX,-96.7341,Gunter,Grayson,33.4495,75058
TX,-96.9597,Irving,Dallas,32.8023,75060
TX,-96.9633,Irving,Dallas,32.8267,75061
TX,-96.974,Irving,Dallas,32.8479,75062
TX,-96.9598,Irving,Dallas,32.9247,75063
TX,-97.0237,Lake Dallas,Denton,33.1219,75065
TX,-96.9925,Lewisville,Denton,33.0198,75067
TX,-96.9583,Little Elm,Denton,33.1768,75068
TX,-96.6153,Mckinney,Collin,33.1976,75069
TX,-96.6153,Mckinney,Collin,33.1976,75070
TX,-96.6153,Mckinney,Collin,33.1976,75071
TX,-96.6777,Plano,Collin,33.0277,75074
TX,-96.7397,Plano,Collin,33.025,75075
TX,-96.6906,Pottsboro,Grayson,33.8095,75076
TX,-97.0704,Lewisville,Denton,33.0775,75077
TX,-96.7954,Prosper,Collin,33.2362,75078
TX,-96.7452,Richardson,Dallas,32.966,75080
TX,-96.7058,Richardson,Dallas,32.9462,75081
TX,-96.686,Richardson,Dallas,32.9865,75082
TX,-96.7776,Richardson,Dallas,32.7673,75083
TX,-96.7776,Richardson,Dallas,32.7673,75085
TX,-96.6989,Plano,Collin,33.0198,75086
TX,-96.4418,Rockwall,Rockwall,32.9492,75087
TX,-96.5472,Rowlett,Dallas,32.9031,75088
TX,-96.5544,Rowlett,Dallas,32.9346,75089
TX,-96.6075,Sherman,Grayson,33.6435,75090
TX,-96.6089,Sherman,Grayson,33.6357,75091
TX,-96.6184,Sherman,Grayson,33.6372,75092
TX,-96.7889,Plano,Collin,33.0299,75093
TX,-96.6189,Plano,Collin,33.0148,75094
TX,-96.6646,Weston,Collin,33.3512,75097
TX,-96.5394,Wylie,Dallas,33.0041,75098
TX,-97.015,Coppell,Dallas,32.9546,75099
TX,-96.703,Bardwell,Ellis,32.2731,75101
TX,-96.6251,Barry,Navarro,32.1014,75102
TX,-95.9047,Canton,Van Zandt,32.5143,75103
TX,-96.9438,Cedar Hill,Dallas,32.5885,75104
TX,-96.3887,Chatfield,Navarro,32.2954,75105
TX,-96.9561,Cedar Hill,Dallas,32.5885,75106
TX,-96.4199,Corsicana,Navarro,31.9937,75109
TX,-96.4762,Corsicana,Navarro,32.0868,75110
TX,-96.4558,Crandall,Kaufman,32.6279,75114
TX,-96.8653,Desoto,Dallas,32.6041,75115
TX,-96.9114,Duncanville,Dallas,32.6587,75116
TX,-95.878,Edgewood,Van Zandt,32.7003,75117
TX,-96.3027,Elmo,Kaufman,32.5996,75118
TX,-96.6224,Ennis,Ellis,32.3321,75119
TX,-96.6335,Ennis,Ellis,32.3347,75120
TX,-96.4186,Copeville,Collin,33.0875,75121
TX,-96.8569,Desoto,Dallas,32.5899,75123
TX,-96.0137,Eustace,Henderson,32.2965,75124
TX,-96.6643,Ferris,Ellis,32.5223,75125
TX,-96.4598,Forney,Kaufman,32.7491,75126
TX,-95.7899,Fruitvale,Van Zandt,32.677,75127
TX,-96.3814,Fate,Rockwall,32.9415,75132
TX,-96.783,Lancaster,Dallas,32.6161,75134
TX,-96.2391,Caddo Mills,Hunt,33.0683,75135
TX,-96.9113,Duncanville,Dallas,32.6347,75137
TX,-96.7776,Duncanville,Dallas,32.7673,75138
TX,-95.7064,Grand Saline,Van Zandt,32.6635,75140
TX,-96.707,Hutchins,Dallas,32.6396,75141
TX,-96.2852,Kaufman,Kaufman,32.546,75142
TX,-96.2161,Kemp,Henderson,32.2486,75143
TX,-96.2298,Kerens,Navarro,32.1275,75144
TX,-96.7728,Lancaster,Dallas,32.5914,75146
TX,-96.0685,Mabank,Kaufman,32.3685,75147
TX,-96.006,Malakoff,Henderson,32.1705,75148
TX,-96.6082,Mesquite,Dallas,32.7678,75149
TX,-96.6307,Mesquite,Dallas,32.8154,75150
TX,-96.4735,Corsicana,Navarro,32.0624,75151
TX,-96.6794,Palmer,Ellis,32.4387,75152
TX,-96.3327,Powell,Navarro,32.1196,75153
TX,-96.8071,Red Oak,Ellis,32.5185,75154
TX,-96.4606,Rice,Ellis,32.2258,75155
TX,-96.1184,Mabank,Kaufman,32.2972,75156
TX,-96.4533,Rosser,Kaufman,32.4626,75157
TX,-96.3925,Scurry,Kaufman,32.4818,75158
TX,-96.558,Seagoville,Dallas,32.6525,75159
TX,-96.2831,Terrell,Kaufman,32.7515,75160
TX,-96.195,Terrell,Kaufman,32.7332,75161
TX,-96.0831,Trinidad,Henderson,32.1383,75163
TX,-96.3072,Josephine,Collin,33.0612,75164
TX,-96.8374,Waxahachie,Ellis,32.3808,75165
TX,-96.4377,Lavon,Collin,33.0139,75166
TX,-96.9162,Waxahachie,Ellis,32.3773,75167
TX,-96.7166,Waxahachie,Ellis,32.3749,75168
TX,-96.0079,Wills Point,Van Zandt,32.7283,75169
TX,-96.6838,Wilmer,Dallas,32.5981,75172
TX,-96.3877,Nevada,Collin,33.0593,75173
TX,-96.6228,Balch Springs,Dallas,32.7287,75180
TX,-96.5669,Mesquite,Dallas,32.7272,75181
TX,-96.5616,Sunnyvale,Dallas,32.797,75182
TX,-96.5618,Mesquite,Dallas,32.7403,75185
TX,-96.7776,Mesquite,Dallas,32.7673,75187
TX,-96.3648,Royse City,Rockwall,32.9628,75189
TX,-96.8044,Dallas,Dallas,32.7904,75201
TX,-96.8054,Dallas,Dallas,32.7781,75202
TX,-96.807,Dallas,Dallas,32.746,75203
TX,-96.7851,Dallas,Dallas,32.8038,75204
TX,-96.7843,Dallas,Dallas,32.826,75205
TX,-96.7692,Dallas,Dallas,32.831,75206
TX,-96.8319,Dallas,Dallas,32.7939,75207
TX,-96.8389,Dallas,Dallas,32.7492,75208
TX,-96.826,Dallas,Dallas,32.8456,75209
TX,-96.743,Dallas,Dallas,32.7699,75210
TX,-96.9057,Dallas,Dallas,32.7319,75211
TX,-96.8714,Dallas,Dallas,32.7829,75212
TX,-96.7498,Dallas,Dallas,32.8248,75214
TX,-96.7623,Dallas,Dallas,32.7582,75215
TX,-96.7955,Dallas,Dallas,32.7086,75216
TX,-96.6755,Dallas,Dallas,32.7244,75217
TX,-96.6972,Dallas,Dallas,32.8463,75218
TX,-96.8142,Dallas,Dallas,32.8132,75219
TX,-96.8622,Dallas,Dallas,32.8681,75220
TX,-96.7877,Dallas,Dallas,32.8147,75221
TX,-96.7776,Dallas,Dallas,32.7673,75222
TX,-96.7475,Dallas,Dallas,32.7942,75223
TX,-96.8387,Dallas,Dallas,32.7114,75224
TX,-96.7918,Dallas,Dallas,32.8628,75225
TX,-96.7676,Dallas,Dallas,32.7887,75226
TX,-96.6836,Dallas,Dallas,32.7672,75227
TX,-96.6784,Dallas,Dallas,32.825,75228
TX,-96.8588,Dallas,Dallas,32.8958,75229
TX,-96.7897,Dallas,Dallas,32.8999,75230
TX,-96.7495,Dallas,Dallas,32.8756,75231
TX,-96.8384,Dallas,Dallas,32.6647,75232
TX,-96.8725,Dallas,Dallas,32.7046,75233
TX,-96.8938,Dallas,Dallas,32.9245,75234
TX,-96.8388,Dallas,Dallas,32.8252,75235
TX,-96.9177,Dallas,Dallas,32.69,75236
TX,-96.8765,Dallas,Dallas,32.659,75237
TX,-96.708,Dallas,Dallas,32.877,75238
TX,-96.7872,Dallas,Dallas,32.9374,75240
TX,-96.7774,Dallas,Dallas,32.6722,75241
TX,-96.7776,Dallas,Dallas,32.7673,75242
TX,-96.7285,Dallas,Dallas,32.9103,75243
TX,-96.8353,Dallas,Dallas,32.9322,75244
TX,-96.7697,Dallas,Dallas,32.7948,75246
TX,-96.8703,Dallas,Dallas,32.8152,75247
TX,-96.7942,Dallas,Dallas,32.9682,75248
TX,-96.9493,Dallas,Dallas,32.636,75249
TX,-96.7776,Dallas,Dallas,32.7673,75250
TX,-96.7751,Dallas,Dallas,32.9189,75251
TX,-96.7921,Dallas,Dallas,32.9968,75252
TX,-96.5964,Dallas,Dallas,32.6833,75253
TX,-96.819,Dallas,Dallas,32.9503,75254
TX,-96.7776,Dallas,Dallas,32.7673,75260
TX,-96.7776,Dallas,Dallas,32.7673,75261
TX,-96.7776,Dallas,Dallas,32.7673,75262
TX,-96.7776,Dallas,Dallas,32.7673,75263
TX,-96.7776,Dallas,Dallas,32.7673,75264
TX,-96.7776,Dallas,Dallas,32.7673,75265
TX,-96.7776,Dallas,Dallas,32.7673,75266
TX,-96.7776,Dallas,Dallas,32.7673,75267
TX,-96.8019,Dallas,Dallas,32.7813,75270
TX,-96.7776,Dallas,Dallas,32.7673,75275
TX,-96.7776,Dallas,Dallas,32.7673,75277
TX,-96.7776,Dallas,Dallas,32.7673,75283
TX,-96.7776,Dallas,Dallas,32.7673,75284
TX,-96.7776,Dallas,Dallas,32.7673,75285
TX,-96.8314,Dallas,Dallas,33.0005,75287
TX,-96.7776,Dallas,Dallas,32.7673,75301
TX,-96.7776,Dallas,Dallas,32.7673,75303
TX,-96.7776,Dallas,Dallas,32.7673,75312
TX,-96.7776,Dallas,Dallas,32.7673,75313
TX,-96.7776,Dallas,Dallas,32.7673,75315
TX,-96.7776,Dallas,Dallas,32.7673,75320
TX,-96.7776,Dallas,Dallas,32.7673,75326
